timestamp,pid,cpu_percent,memory_mb,cpu_affinity,num_threads,status
13:20:19,2803465,3.2,34.73,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:20:19,2803469,0.0,31.97,"[32, 33, 34, 35]",11,sleeping
13:20:19,2803470,0.0,31.97,"[36, 37, 38, 39]",11,sleeping
13:20:19,2803471,0.0,31.97,"[40, 41, 42, 43]",11,sleeping
13:20:19,2803472,0.3,31.99,"[44, 45, 46, 47]",11,sleeping
13:20:22,2803465,3.5,34.73,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:20:22,2803469,0.6,31.97,"[32, 33, 34, 35]",11,sleeping
13:20:22,2803470,0.0,31.97,"[36, 37, 38, 39]",11,sleeping
13:20:22,2803471,0.0,31.97,"[40, 41, 42, 43]",11,sleeping
13:20:22,2803472,0.0,31.99,"[44, 45, 46, 47]",11,sleeping
13:20:25,2803465,3.5,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:20:25,2803469,0.0,31.97,"[32, 33, 34, 35]",11,sleeping
13:20:25,2803470,0.0,31.97,"[36, 37, 38, 39]",11,sleeping
13:20:25,2803471,0.0,31.97,"[40, 41, 42, 43]",11,sleeping
13:20:25,2803472,0.0,31.99,"[44, 45, 46, 47]",11,sleeping
13:20:28,2803465,3.5,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:20:28,2803469,0.0,31.97,"[32, 33, 34, 35]",11,sleeping
13:20:28,2803470,0.3,31.97,"[36, 37, 38, 39]",11,sleeping
13:20:28,2803471,0.3,31.97,"[40, 41, 42, 43]",11,sleeping
13:20:28,2803472,0.3,31.99,"[44, 45, 46, 47]",11,sleeping
13:20:31,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:20:31,2803469,0.0,31.97,"[32, 33, 34, 35]",12,sleeping
13:20:31,2803470,0.3,31.97,"[36, 37, 38, 39]",12,sleeping
13:20:31,2803471,0.3,31.97,"[40, 41, 42, 43]",12,sleeping
13:20:31,2803472,0.3,31.99,"[44, 45, 46, 47]",12,sleeping
13:20:34,2803465,3.5,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:20:34,2803469,0.0,31.99,"[32, 33, 34, 35]",11,sleeping
13:20:34,2803470,0.0,31.99,"[36, 37, 38, 39]",11,sleeping
13:20:34,2803471,0.0,31.99,"[40, 41, 42, 43]",11,sleeping
13:20:34,2803472,0.0,32.01,"[44, 45, 46, 47]",11,sleeping
13:20:37,2803465,3.5,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:20:37,2803469,0.3,31.99,"[32, 33, 34, 35]",11,sleeping
13:20:37,2803470,0.0,31.99,"[36, 37, 38, 39]",11,sleeping
13:20:37,2803471,0.0,31.99,"[40, 41, 42, 43]",11,sleeping
13:20:37,2803472,0.0,32.01,"[44, 45, 46, 47]",11,sleeping
13:20:40,2803465,3.5,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:20:40,2803469,0.3,31.99,"[32, 33, 34, 35]",11,sleeping
13:20:40,2803470,0.0,31.99,"[36, 37, 38, 39]",11,sleeping
13:20:40,2803471,0.0,31.99,"[40, 41, 42, 43]",11,sleeping
13:20:40,2803472,0.0,32.01,"[44, 45, 46, 47]",11,sleeping
13:20:44,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:20:44,2803469,0.0,32.0,"[32, 33, 34, 35]",11,sleeping
13:20:44,2803470,0.3,32.0,"[36, 37, 38, 39]",11,sleeping
13:20:44,2803471,0.3,32.0,"[40, 41, 42, 43]",11,sleeping
13:20:44,2803472,0.3,32.02,"[44, 45, 46, 47]",11,sleeping
13:20:47,2803465,3.5,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:20:47,2803469,0.0,32.0,"[32, 33, 34, 35]",11,sleeping
13:20:47,2803470,0.0,32.0,"[36, 37, 38, 39]",11,sleeping
13:20:47,2803471,0.0,32.0,"[40, 41, 42, 43]",11,sleeping
13:20:47,2803472,0.3,32.02,"[44, 45, 46, 47]",11,sleeping
13:20:50,2803465,3.5,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:20:50,2803469,0.3,32.0,"[32, 33, 34, 35]",11,sleeping
13:20:50,2803470,0.3,32.0,"[36, 37, 38, 39]",11,sleeping
13:20:50,2803471,0.0,32.0,"[40, 41, 42, 43]",11,sleeping
13:20:50,2803472,0.0,32.02,"[44, 45, 46, 47]",11,sleeping
13:20:53,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:20:53,2803469,0.0,32.0,"[32, 33, 34, 35]",11,sleeping
13:20:53,2803470,0.0,32.0,"[36, 37, 38, 39]",11,sleeping
13:20:53,2803471,0.6,32.0,"[40, 41, 42, 43]",11,sleeping
13:20:53,2803472,0.3,32.02,"[44, 45, 46, 47]",11,sleeping
13:20:56,2803465,3.5,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:20:56,2803469,0.0,32.0,"[32, 33, 34, 35]",10,sleeping
13:20:56,2803470,0.3,32.0,"[36, 37, 38, 39]",10,sleeping
13:20:56,2803471,0.0,32.0,"[40, 41, 42, 43]",10,sleeping
13:20:56,2803472,0.0,32.02,"[44, 45, 46, 47]",10,sleeping
13:20:59,2803465,3.5,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:20:59,2803469,0.0,32.0,"[32, 33, 34, 35]",11,sleeping
13:20:59,2803470,0.0,32.0,"[36, 37, 38, 39]",11,sleeping
13:20:59,2803471,0.0,32.0,"[40, 41, 42, 43]",11,sleeping
13:20:59,2803472,0.0,32.02,"[44, 45, 46, 47]",11,sleeping
13:21:02,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:02,2803469,0.3,32.0,"[32, 33, 34, 35]",10,sleeping
13:21:02,2803470,0.0,32.0,"[36, 37, 38, 39]",10,sleeping
13:21:02,2803471,0.0,32.0,"[40, 41, 42, 43]",10,sleeping
13:21:02,2803472,0.0,32.02,"[44, 45, 46, 47]",10,sleeping
13:21:05,2803465,3.9,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:05,2803469,0.3,32.0,"[32, 33, 34, 35]",11,sleeping
13:21:05,2803470,0.0,32.0,"[36, 37, 38, 39]",11,sleeping
13:21:05,2803471,0.3,32.0,"[40, 41, 42, 43]",11,sleeping
13:21:05,2803472,0.0,32.02,"[44, 45, 46, 47]",11,sleeping
13:21:08,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:08,2803469,0.0,32.0,"[32, 33, 34, 35]",12,sleeping
13:21:08,2803470,0.6,32.0,"[36, 37, 38, 39]",12,sleeping
13:21:08,2803471,0.0,32.0,"[40, 41, 42, 43]",12,sleeping
13:21:08,2803472,0.6,32.02,"[44, 45, 46, 47]",12,sleeping
13:21:11,2803465,3.5,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:11,2803469,0.0,32.0,"[32, 33, 34, 35]",11,sleeping
13:21:11,2803470,0.0,32.0,"[36, 37, 38, 39]",11,sleeping
13:21:11,2803471,0.3,32.0,"[40, 41, 42, 43]",11,sleeping
13:21:11,2803472,0.0,32.02,"[44, 45, 46, 47]",11,sleeping
13:21:15,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:15,2803469,0.3,32.0,"[32, 33, 34, 35]",11,sleeping
13:21:15,2803470,0.0,32.0,"[36, 37, 38, 39]",11,sleeping
13:21:15,2803471,0.0,32.0,"[40, 41, 42, 43]",11,sleeping
13:21:15,2803472,0.0,32.02,"[44, 45, 46, 47]",11,sleeping
13:21:18,2803465,3.5,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:18,2803469,0.0,32.0,"[32, 33, 34, 35]",12,sleeping
13:21:18,2803470,0.0,32.0,"[36, 37, 38, 39]",12,sleeping
13:21:18,2803471,0.0,32.0,"[40, 41, 42, 43]",12,sleeping
13:21:18,2803472,0.0,32.02,"[44, 45, 46, 47]",12,sleeping
13:21:21,2803465,3.5,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:21,2803469,0.3,32.0,"[32, 33, 34, 35]",11,sleeping
13:21:21,2803470,0.3,32.0,"[36, 37, 38, 39]",11,sleeping
13:21:21,2803471,0.0,32.0,"[40, 41, 42, 43]",11,sleeping
13:21:21,2803472,0.3,32.02,"[44, 45, 46, 47]",11,sleeping
13:21:24,2803465,3.5,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:24,2803469,0.0,32.0,"[32, 33, 34, 35]",11,sleeping
13:21:24,2803470,0.0,32.0,"[36, 37, 38, 39]",11,sleeping
13:21:24,2803471,0.3,32.0,"[40, 41, 42, 43]",11,sleeping
13:21:24,2803472,0.0,32.02,"[44, 45, 46, 47]",11,sleeping
13:21:27,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:27,2803469,0.0,32.0,"[32, 33, 34, 35]",11,sleeping
13:21:27,2803470,0.0,32.0,"[36, 37, 38, 39]",11,sleeping
13:21:27,2803471,0.3,32.0,"[40, 41, 42, 43]",11,sleeping
13:21:27,2803472,0.3,32.02,"[44, 45, 46, 47]",11,sleeping
13:21:30,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:30,2803469,0.0,32.0,"[32, 33, 34, 35]",11,sleeping
13:21:30,2803470,0.3,32.0,"[36, 37, 38, 39]",11,sleeping
13:21:30,2803471,0.0,32.0,"[40, 41, 42, 43]",11,sleeping
13:21:30,2803472,0.0,32.02,"[44, 45, 46, 47]",11,sleeping
13:21:33,2803465,3.5,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:33,2803469,0.3,32.0,"[32, 33, 34, 35]",10,sleeping
13:21:33,2803470,0.0,32.0,"[36, 37, 38, 39]",10,sleeping
13:21:33,2803471,0.3,32.0,"[40, 41, 42, 43]",10,sleeping
13:21:33,2803472,0.0,32.02,"[44, 45, 46, 47]",10,sleeping
13:21:36,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:36,2803469,0.3,32.0,"[32, 33, 34, 35]",11,sleeping
13:21:36,2803470,0.3,32.0,"[36, 37, 38, 39]",11,sleeping
13:21:36,2803471,0.0,32.0,"[40, 41, 42, 43]",11,sleeping
13:21:36,2803472,0.3,32.02,"[44, 45, 46, 47]",11,sleeping
13:21:39,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:39,2803469,0.0,32.0,"[32, 33, 34, 35]",11,sleeping
13:21:39,2803470,0.0,32.0,"[36, 37, 38, 39]",11,sleeping
13:21:39,2803471,0.0,32.0,"[40, 41, 42, 43]",11,sleeping
13:21:39,2803472,0.0,32.02,"[44, 45, 46, 47]",11,sleeping
13:21:43,2803465,2.9,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:43,2803469,0.0,32.0,"[32, 33, 34, 35]",12,sleeping
13:21:43,2803470,0.3,32.02,"[36, 37, 38, 39]",12,sleeping
13:21:43,2803471,0.0,32.0,"[40, 41, 42, 43]",12,sleeping
13:21:43,2803472,0.3,32.02,"[44, 45, 46, 47]",12,sleeping
13:21:46,2803465,3.6,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:46,2803469,0.3,32.0,"[32, 33, 34, 35]",11,sleeping
13:21:46,2803470,0.0,32.02,"[36, 37, 38, 39]",11,sleeping
13:21:46,2803471,0.6,32.0,"[40, 41, 42, 43]",11,sleeping
13:21:46,2803472,0.0,32.02,"[44, 45, 46, 47]",11,sleeping
13:21:49,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:49,2803469,0.0,32.02,"[32, 33, 34, 35]",11,sleeping
13:21:49,2803470,0.0,32.02,"[36, 37, 38, 39]",11,sleeping
13:21:49,2803471,0.0,32.0,"[40, 41, 42, 43]",11,sleeping
13:21:49,2803472,0.3,32.02,"[44, 45, 46, 47]",11,sleeping
13:21:52,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:52,2803469,0.3,32.02,"[32, 33, 34, 35]",11,sleeping
13:21:52,2803470,0.3,32.02,"[36, 37, 38, 39]",11,sleeping
13:21:52,2803471,0.0,32.02,"[40, 41, 42, 43]",11,sleeping
13:21:52,2803472,0.0,32.02,"[44, 45, 46, 47]",11,sleeping
13:21:55,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:55,2803469,0.0,32.02,"[32, 33, 34, 35]",11,sleeping
13:21:55,2803470,0.0,32.02,"[36, 37, 38, 39]",11,sleeping
13:21:55,2803471,0.3,32.02,"[40, 41, 42, 43]",11,sleeping
13:21:55,2803472,0.3,32.02,"[44, 45, 46, 47]",11,sleeping
13:21:58,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:21:58,2803469,0.0,32.02,"[32, 33, 34, 35]",12,sleeping
13:21:58,2803470,0.3,32.02,"[36, 37, 38, 39]",12,sleeping
13:21:58,2803471,0.0,32.02,"[40, 41, 42, 43]",12,sleeping
13:21:58,2803472,0.0,32.02,"[44, 45, 46, 47]",12,sleeping
13:22:01,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:01,2803469,0.3,32.02,"[32, 33, 34, 35]",11,sleeping
13:22:01,2803470,0.0,32.02,"[36, 37, 38, 39]",11,sleeping
13:22:01,2803471,0.0,32.02,"[40, 41, 42, 43]",11,sleeping
13:22:01,2803472,0.0,32.02,"[44, 45, 46, 47]",11,sleeping
13:22:04,2803465,3.5,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:04,2803469,0.3,32.02,"[32, 33, 34, 35]",11,sleeping
13:22:04,2803470,0.0,32.02,"[36, 37, 38, 39]",11,sleeping
13:22:04,2803471,0.0,32.02,"[40, 41, 42, 43]",11,sleeping
13:22:04,2803472,0.3,32.02,"[44, 45, 46, 47]",11,sleeping
13:22:07,2803465,2.9,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:07,2803469,0.0,32.02,"[32, 33, 34, 35]",11,sleeping
13:22:07,2803470,0.3,32.02,"[36, 37, 38, 39]",11,sleeping
13:22:07,2803471,0.3,32.02,"[40, 41, 42, 43]",11,sleeping
13:22:07,2803472,0.0,32.02,"[44, 45, 46, 47]",11,sleeping
13:22:10,2803465,3.5,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:10,2803469,0.0,32.04,"[32, 33, 34, 35]",11,sleeping
13:22:10,2803470,0.0,32.04,"[36, 37, 38, 39]",11,sleeping
13:22:10,2803471,0.0,32.04,"[40, 41, 42, 43]",11,sleeping
13:22:10,2803472,0.0,32.04,"[44, 45, 46, 47]",11,sleeping
13:22:14,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:14,2803469,0.0,32.04,"[32, 33, 34, 35]",11,sleeping
13:22:14,2803470,0.3,32.04,"[36, 37, 38, 39]",11,sleeping
13:22:14,2803471,0.3,32.04,"[40, 41, 42, 43]",11,sleeping
13:22:14,2803472,0.3,32.04,"[44, 45, 46, 47]",11,sleeping
13:22:17,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:17,2803469,0.3,32.04,"[32, 33, 34, 35]",11,sleeping
13:22:17,2803470,0.0,32.04,"[36, 37, 38, 39]",11,sleeping
13:22:17,2803471,0.0,32.04,"[40, 41, 42, 43]",11,sleeping
13:22:17,2803472,0.0,32.04,"[44, 45, 46, 47]",11,sleeping
13:22:20,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:20,2803469,0.0,32.04,"[32, 33, 34, 35]",11,sleeping
13:22:20,2803470,0.0,32.04,"[36, 37, 38, 39]",11,sleeping
13:22:20,2803471,0.3,32.04,"[40, 41, 42, 43]",11,sleeping
13:22:20,2803472,0.0,32.04,"[44, 45, 46, 47]",11,sleeping
13:22:23,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:23,2803469,0.0,32.04,"[32, 33, 34, 35]",11,sleeping
13:22:23,2803470,0.3,32.04,"[36, 37, 38, 39]",11,sleeping
13:22:23,2803471,0.0,32.04,"[40, 41, 42, 43]",11,sleeping
13:22:23,2803472,0.3,32.04,"[44, 45, 46, 47]",11,sleeping
13:22:26,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:26,2803469,0.6,32.04,"[32, 33, 34, 35]",11,sleeping
13:22:26,2803470,0.0,32.04,"[36, 37, 38, 39]",11,sleeping
13:22:26,2803471,0.0,32.04,"[40, 41, 42, 43]",11,sleeping
13:22:26,2803472,0.0,32.04,"[44, 45, 46, 47]",11,sleeping
13:22:29,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:29,2803469,0.0,32.04,"[32, 33, 34, 35]",11,sleeping
13:22:29,2803470,0.0,32.04,"[36, 37, 38, 39]",11,sleeping
13:22:29,2803471,0.3,32.04,"[40, 41, 42, 43]",11,sleeping
13:22:29,2803472,0.3,32.04,"[44, 45, 46, 47]",11,sleeping
13:22:32,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:32,2803469,0.0,32.04,"[32, 33, 34, 35]",10,sleeping
13:22:32,2803470,0.3,32.04,"[36, 37, 38, 39]",10,sleeping
13:22:32,2803471,0.0,32.04,"[40, 41, 42, 43]",10,sleeping
13:22:32,2803472,0.0,32.04,"[44, 45, 46, 47]",10,sleeping
13:22:35,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:35,2803469,0.0,32.04,"[32, 33, 34, 35]",11,sleeping
13:22:35,2803470,0.3,32.04,"[36, 37, 38, 39]",11,sleeping
13:22:35,2803471,0.3,32.04,"[40, 41, 42, 43]",11,sleeping
13:22:35,2803472,0.3,32.04,"[44, 45, 46, 47]",11,sleeping
13:22:38,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:38,2803469,0.3,32.04,"[32, 33, 34, 35]",11,sleeping
13:22:38,2803470,0.0,32.04,"[36, 37, 38, 39]",11,sleeping
13:22:38,2803471,0.0,32.04,"[40, 41, 42, 43]",11,sleeping
13:22:38,2803472,0.0,32.04,"[44, 45, 46, 47]",11,sleeping
13:22:41,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:41,2803469,0.0,32.04,"[32, 33, 34, 35]",11,sleeping
13:22:41,2803470,0.0,32.04,"[36, 37, 38, 39]",11,sleeping
13:22:41,2803471,0.0,32.04,"[40, 41, 42, 43]",11,sleeping
13:22:41,2803472,0.0,32.04,"[44, 45, 46, 47]",11,sleeping
13:22:45,2803465,3.6,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:45,2803469,0.0,32.04,"[32, 33, 34, 35]",11,sleeping
13:22:45,2803470,0.3,32.04,"[36, 37, 38, 39]",11,sleeping
13:22:45,2803471,0.3,32.04,"[40, 41, 42, 43]",11,sleeping
13:22:45,2803472,0.3,32.04,"[44, 45, 46, 47]",11,sleeping
13:22:48,2803465,2.9,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:48,2803469,0.3,32.04,"[32, 33, 34, 35]",11,sleeping
13:22:48,2803470,0.0,32.04,"[36, 37, 38, 39]",11,sleeping
13:22:48,2803471,0.3,32.04,"[40, 41, 42, 43]",11,sleeping
13:22:48,2803472,0.3,32.04,"[44, 45, 46, 47]",11,sleeping
13:22:51,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:51,2803469,0.0,32.04,"[32, 33, 34, 35]",11,sleeping
13:22:51,2803470,0.3,32.04,"[36, 37, 38, 39]",11,sleeping
13:22:51,2803471,0.0,32.04,"[40, 41, 42, 43]",11,sleeping
13:22:51,2803472,0.0,32.04,"[44, 45, 46, 47]",11,sleeping
13:22:54,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:54,2803469,0.3,32.04,"[32, 33, 34, 35]",10,sleeping
13:22:54,2803470,0.0,32.04,"[36, 37, 38, 39]",10,sleeping
13:22:54,2803471,0.0,32.04,"[40, 41, 42, 43]",10,sleeping
13:22:54,2803472,0.0,32.04,"[44, 45, 46, 47]",10,sleeping
13:22:57,2803465,3.2,34.74,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",5,sleeping
13:22:57,2803469,0.0,32.04,"[32, 33, 34, 35]",11,sleeping
13:22:57,2803470,0.0,32.04,"[36, 37, 38, 39]",11,sleeping
13:22:57,2803471,0.0,32.04,"[40, 41, 42, 43]",11,sleeping
